date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:05:02	71313/71313	---M-Z	200	added ('OK')	text/html	etag:%2215a00458-11691-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/input-groups.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/input-groups.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:02	85966/85966	---M-Z	200	added ('OK')	text/html	etag:%2215a00457-14fce-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/input-grid.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/input-grid.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:02	75119/75119	---M-Z	200	added ('OK')	text/html	etag:%2215a00426-1256f-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/basic-forms.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/basic-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:03	71974/71974	---M-Z	200	added ('OK')	text/html	etag:%2215a00452-11926-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/horizontal-forms.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/horizontal-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:03	87487/87487	---M-Z	200	added ('OK')	text/html	etag:%2215a00451-155bf-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/hidden-labels.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/hidden-labels.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:03	82017/82017	---M-Z	200	added ('OK')	text/html	etag:%2215a0044c-14061-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/form-actions.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/form-actions.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:03	71892/71892	---M-Z	200	added ('OK')	text/html	etag:%2215a00427-118d4-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/bordered-forms.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/bordered-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:03	66505/66505	---M-Z	200	added ('OK')	text/html	etag:%2215a00462-103c9-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/striped-rows.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/striped-rows.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:04	68246/68246	---M-Z	200	added ('OK')	text/html	etag:%2215a0046e-10a96-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/validation-forms.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/validation-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:04	62053/62053	---M-Z	200	added ('OK')	text/html	etag:%2215a00470-f265-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/wizard-forms.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/wizard-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:04	73691/73691	---M-Z	200	added ('OK')	text/html	etag:%2215a00460-11fdb-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/regular-table.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/regular-table.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:04	63016/63016	---M-Z	200	added ('OK')	text/html	etag:%2215a00448-f628-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/extended-table.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/extended-table.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:05	344386/344386	---M-Z	200	added ('OK')	text/html	etag:%2215a00443-54142-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-basic-initialization.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-basic-initialization.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:05	329190/329190	---M-Z	200	added ('OK')	text/html	etag:%2215a00441-505e6-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-advanced-initialization.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-advanced-initialization.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:05	100186/100186	---M-Z	200	added ('OK')	text/html	etag:%2215a00445-1875a-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-styling.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-styling.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:05	72264/72264	---M-Z	200	added ('OK')	text/html	etag:%2215a00444-11a48-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-data-sources.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-data-sources.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:05	315055/315055	---M-Z	200	added ('OK')	text/html	etag:%2215a00442-4ceaf-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-api.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/dt-api.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:06	81321/81321	---M-Z	200	added ('OK')	text/html	etag:%2215a00425-13da9-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/basic-cards.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/basic-cards.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:06	92094/92094	---M-Z	200	added ('OK')	text/html	etag:%2215a001f2-167be-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/advanced-cards.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/advanced-cards.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:06	53086/53086	---M-Z	200	added ('OK')	text/html	etag:%2215a0044e-cf5e-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/google-map.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/google-map.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:06	54007/54007	---M-Z	200	added ('OK')	text/html	etag:%2215a0042a-d2f7-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/chartjs.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/chartjs.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:07	57661/57661	---M-Z	200	added ('OK')	text/html	etag:%2215a00429-e13d-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/chartist.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/chartist.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:07	54277/54277	---M-Z	200	added ('OK')	text/html	etag:%2215a00428-d405-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/calendar.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/calendar.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:07	6185/6185	---M-Z	200	added ('OK')	text/html	etag:%2215a0044b-1829-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/forgot-password-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/forgot-password-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:07	58238/58238	---M-Z	200	added ('OK')	text/html	etag:%2215a00453-e37e-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/horizontal-timeline-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/horizontal-timeline-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:07	73831/73831	---M-Z	200	added ('OK')	text/html	etag:%2215a0046f-12067-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/vertical-timeline-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/vertical-timeline-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:08	7157/7157	---M-Z	200	added ('OK')	text/html	etag:%2215a0045c-1bf5-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/login-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/login-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:08	8159/8159	---M-Z	200	added ('OK')	text/html	etag:%2215a0045f-1fdf-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/register-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/register-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:08	88416/88416	---M-Z	200	added ('OK')	text/html	etag:%2215a0046d-15960-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/user-profile-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/user-profile-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:08	6157/6157	---M-Z	200	added ('OK')	text/html	etag:%2215a0045b-180d-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/lock-screen-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/lock-screen-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:08	60064/60064	---M-Z	200	added ('OK')	text/html	etag:%2215a0045a-eaa0-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/invoice-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/invoice-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:09	7612/7612	---M-Z	200	added ('OK')	text/html	etag:%2215a00447-1dbc-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/error-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/error-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:09	6670/6670	---M-Z	200	added ('OK')	text/html	etag:%2215a0042d-1a0e-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/coming-soon-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/coming-soon-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:09	6068/6068	---M-Z	200	added ('OK')	text/html	etag:%2215a0045d-17b4-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/maintenance-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/maintenance-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:09	66499/66499	---M-Z	200	added ('OK')	text/html	etag:%2215a0044d-103c3-565bbf566d480%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/gallery-page.html	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/gallery-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:10	564/564	---M--	200	added ('OK')	image/png	etag:%2215a00240-234-55e973502c580%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/flags/us.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/flags/us.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:10	287/287	---M--	200	added ('OK')	image/png	etag:%2215a0023f-11f-55e973502c580%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/flags/es.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/flags/es.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:10	436/436	---M--	200	added ('OK')	image/png	etag:%2215a0023d-1b4-55e973502c580%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/flags/br.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/flags/br.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:10	99/99	---M--	200	added ('OK')	image/png	etag:%2215a0023e-63-55e973502c580%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/flags/de.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/flags/de.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:11	53796/53796	---M--	200	added ('OK')	image/png	etag:%2215a0022d-d224-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/elements/01.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/elements/01.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:11	98126/98126	---M--	200	added ('OK')	image/png	etag:%2215a00233-17f4e-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/elements/07.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/elements/07.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:11	72382/72382	---M--	200	added ('OK')	image/png	etag:%2215a00237-11abe-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/elements/11.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/elements/11.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:11	56068/56068	---M--	200	added ('OK')	image/png	etag:%2215a0023b-db04-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/elements/14.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/elements/14.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:12	9664/9664	---M--	200	added ('OK')	image/png	etag:%2215a002b4-25c0-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-12.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-12.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:12	7860/7860	---M--	200	added ('OK')	image/png	etag:%2215a002b3-1eb4-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-11.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-11.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:12	8732/8732	---M--	200	added ('OK')	image/png	etag:%2215a002c5-221c-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-3.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-3.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:12	8699/8699	---M--	200	added ('OK')	image/png	etag:%2215a002c8-21fb-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-6.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-6.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:12	9247/9247	---M--	200	added ('OK')	image/png	etag:%2215a002ba-241f-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-18.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-18.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:13	8488/8488	---M--	200	added ('OK')	image/png	etag:%2215a002b1-2128-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-1.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-1.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:13	9618/9618	---M--	200	added ('OK')	image/png	etag:%2215a002bc-2592-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-2.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-2.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:13	8710/8710	---M--	200	added ('OK')	image/png	etag:%2215a002b7-2206-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-15.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-15.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:13	9348/9348	---M--	200	added ('OK')	image/png	etag:%2215a002bb-2484-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-19.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-19.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:14	8413/8413	---M--	200	added ('OK')	image/png	etag:%2215a002b6-20dd-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-14.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-14.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:14	8917/8917	---M--	200	added ('OK')	image/png	etag:%2215a002b5-22d5-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-13.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-13.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:14	8678/8678	---M--	200	added ('OK')	image/png	etag:%2215a002bf-21e6-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-22.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-22.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:14	7967/7967	---M--	200	added ('OK')	image/png	etag:%2215a002cb-1f1f-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-9.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-9.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:14	9783/9783	---M--	200	added ('OK')	image/png	etag:%2215a002bd-2637-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-20.png	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/portrait/small/avatar-s-20.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:15	226968/226968	---M--	200	added ('OK')	image/jpeg	etag:%2215a002cd-37698-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/01.jpg	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/01.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:15	51246/51246	---M--	200	added ('OK')	image/jpeg	etag:%2215a002ce-c82e-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/02.jpg	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/02.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:15	66200/66200	---M--	200	added ('OK')	image/jpeg	etag:%2215a002cf-10298-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/03.jpg	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/03.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:15	52130/52130	---M--	200	added ('OK')	image/jpeg	etag:%2215a002d0-cba2-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/04.jpg	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/04.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:16	42922/42922	---M--	200	added ('OK')	image/jpeg	etag:%2215a002d1-a7aa-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/05.jpg	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/05.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
00:05:16	108296/108296	---M--	200	added ('OK')	image/jpeg	etag:%2215a002d2-1a708-55c762e493800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/06.jpg	C:/Users/GHR/Desktop/vishh/temp9/temp9/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/app-assets/img/sidebar-bg/06.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-5/)
